抑郁症今天是我十八岁的生日，什么都没有，只有更重的担子。我怎么都开心不起来，我应该笑还是应该哭，我就是一具木偶，我开始没有思想没有感情。我好难受，我为什么这么废物，我就是个废物，我搞不懂我活着的意义是什么。我真的好像活不下去了,4616856886054326,伷卿
抑郁症 绝望,4617188298460781,靓女柠汐
抑郁症不幸的童年需要一生去治愈,4617253713346839,小时候可贱了c
"抑郁症
一到晚上就這樣真的很難受",4617250181484146,-ChoiTong
抑郁症,4617249270271741,Nnnnn会员
抑郁症,4617248452641404,Nnnnn会员
"抑郁症
所以内向不善交际的人到底适合什么工作啊
我还有病",4616872136542549,雎琦儿是贵妇
抑郁症武汉的冒个泡，交个朋友 武汉·卓刀泉,4617079501620548,遇见2040
"抑郁症
我妈因为我想自杀了
如果可以我希望死的一定是我 我只是不敢",4617157902863779,晚安小允goodnight
"抑郁症我一直以为只有法律可以惩戒人，所以我对任何一个没有违法的人都难以生出讨厌的心思，也就是所谓的，我很“圣母”。可是为何大家都不觉得网络的惩戒是一种可怕的行为呢？互相指责和辱骂根本就不会有好的结果。
我一直想要自杀，倒不是因为我有多难过。而是觉得畏惧，那些发生在别人身上 ...全文",4617203100420383,玉堂春歸
抑郁症脑子里只有自杀的想法了，救救我 石家庄,4617207538257853,平平无奇小帅哥罢了
抑郁症活不下去了，活不下去了活不下去了活不下去了，我该怎么办,4617198515262647,淡淡的幸福爱迪
"抑郁症
是不是死了就可以解脱",4617224175749372,WZ想不出什么名
"我躺在棺材里听外面人声鼎沸，
这群人好奇怪，
我死了才开始讨论我的美好。",4617240282926572,久碍人心orz
抑郁症 好想谈恋爱TAT,4617241239227439,绿色花美男
抑郁症 十天,4617245516891662,在人间的容嬷嬷
"抑郁症彻底无语了，我到现在都不知道我做错了什么，怎么就被孤立造谣污蔑泼脏水冷暴力网络暴力了呢，想交个新朋友结果那群人还去新朋友那里污蔑我，呕
（这条同步到微博了，那群sj我微博的人绝对会继续复读我的话，老复读机了）",4587895551175109,吾拾肆-
抑郁症现在没有持续的木僵和沮丧了 但情绪不稳定 我也分不清边缘性人格障碍和抑郁,4617248520538213,芊芊日记
抑郁症 这世界好吵啊,4617248553569333,常宣寧
抑郁症你们会不会游戏输了然后崩溃了哭好久啊,4616922103285436,要成熟要长大的顾于2333
"抑郁症
我感觉总是在无理取闹，给大家添麻烦，控制不住地流露出各种消极情绪，让大家都不开心，真的很烦这样的自己，可能不存在会更好。",4616990360600629,做个快乐小饼干
抑郁症今天又磕一堆药，惨,4617248813614117,绝煙沉忞
抑郁症宝贝们 最近在看什么电影，剧或者书呀,4617223714374146,Slytheaouooo
抑郁症祝你们睡个好觉啊,4617238898807434,逃离人间刑场
"抑郁症
唉焦虑抑郁同时发作
我太难了",4617197320146816,JayneChou946
抑郁症我现在真的好焦虑，又要回学校。烦死了。,4617195722900839,慢慢走出来往前走就好
抑郁症,4617201929946217,笨手笨脚的木子
抑郁症像我这个年纪的女孩子好像都很快乐…………,4617246741104929,辰符星
抑郁症你们都是因为什么得抑郁症,4616841542504590,墨晗之约
"抑郁症
求问：
一上课就困可怎么办呀
也不知道是不是文拉法辛的缘故
每天上课都困得要死
因为这个更加焦虑了
有没有好心人可以支个招啊呜呜呜呜呜",4616408833461705,孔瞻de微博
"抑郁症
一个人在生活中没有找到成为自己的路，他的成长进程受到了阻碍，甚至陷入停滞的状态。因为不知道自己是谁，也不知道怎样成为自己，更没有勇气成为自己，在症状里的人呈现的是自己本来不要成为的那个样子。当一个人不能成为自己，他看到的是受伤的自己，因为不能成为自己，他甚至让自己 ...全文",4617239485483656,今天也要努力向上呀
抑郁症好烦，不想去学校那个破地方,4617239699653635,笠下雨烟
"抑郁症
每次有好事发生，总是要害怕。又有不幸的事要降临在我身上了吗。
真的不想这样。",4617240433658810,今天也-很-困
抑郁症 为什么一样的提问帖发了两次都过不了没有违禁内容啊,4617236335823308,是烨呀-
抑郁症不想吃药，一看见药就反胃，但是不吃又不行，好烦啊啊啊啊,4617241096357798,鲜蘸酱
抑郁症为什么不是我,4617241960385674,没资格祭品
"抑郁症
头疼太压抑了，活着好痛苦 ，死了也不能解决一切父母孩子怎么办",4617241972445032,WZ想不出什么名
抑郁症 每周说一遍和我绝交，炸我心态，有意思吗……,4617243055621290,梦落羽樱
抑郁症刚刚吃了抹茶葡提和麦当劳，吃着没味，以后不想再浪费钱了,4617225338356690,天亮之前的戀愛
抑郁症 突然发现之前发的图不全，醉了，重新发一次 滨州,4617158275892213,海亦幽
抑郁症昨天太阳特别好出门逛了逛然后打了耳洞 本来想跟他一样打三个 后来觉得有点痛就只打了两个以后也可以买漂亮耳钉同款耳环啦,4615144241893444,环游·宇
"抑郁症医生叫我不要控制着自己，要接受允许自己的所有情绪，但是只要有某一件事触碰我，真的是一瞬间情绪就要崩溃了，但是还是努力控制自己不发脾气，不骂人。。。。。现在又昏昏沉沉！脑子一片空白！（儿子，妈妈真的努力控制自己了，不想伤害到你）
好累，真的好累，所有的事情让我力不从心 ...全文",4617209911706743,木子爱嘟嘟
抑郁症有没有想过，其实“活着”才是梦境，“死亡”就可以醒来？,4617243583056360,小小愈儿
抑郁症 最后悔的事情是什么,4616814052772810,xb小朋友算爱情了
抑郁症上次自杀来着，但被救了（这是第三次了），家里人带我去看了心理医生，我是中度抑郁。因为我也不愿意上学了就从高二辍学了，现在每天在家无所事事，我感觉是爸妈的累赘，我这样不知道还能干什么，感觉自己活着就是个废物。,4616953774211781,在王肖怀里唱无羁
抑郁症千万不要把别人当精神支柱啊！他一走就会带走你半条命,4451009184725808,阿柯诶
抑郁症我就是个不求上进又自甘堕落的人吧 还总喜欢逃避 最后还整出一大堆负面情绪折磨自己,4617006312063890,抱不到你啊
"抑郁症
在学校的日子真的很难捱，明明有好多的事情要去做，但什么都不想去做，能活一天混一天",4617229948423192,柠檬说葡萄你太酸了
抑郁症今天是我生日，能祝我生日快乐吗,4616707295936873,霍格沃茨永远得不到的学生
"抑郁症

Day 365

我只是一个钱没挣到，到处花钱的废物",4616501304493896,简简简浅_
"抑郁症第一次想要谈恋爱的心这么强烈，因为各种越来越严重的情绪反应和身体反应，我找不到任何可以倾诉的对象出口和释放难过，我变得开始渴望怀抱和温暖，想要开心悲伤都告诉你.......有多坚强就有多么的渴望着
喜欢眼睛里都是你的样子，喜欢你紧紧抱着我轻轻拍打着我的背的你，喜欢呼吸着你身 ...全文",4617231348272063,TravelOnne
抑郁症 今天心理咨询的时候医生说感觉我的状态是她认识我这些年来最好的时候。希望我可以在这种状态里更久一点。,4616966906581191,山中水鬼
抑郁症 心情烦躁就画画,4617144002938601,小曦很酷whl
"很多时候
我表现的十分快乐和好心肠
在别人面前讲的头头是道
就好像我真是这样感觉一样
可是只有上帝知道
在我的皮肤下面发生了什么
心灵中有几千个伤口在同时滴血🩸
你劝了所有人去休息
直到漆黑的夜里只剩下自己
你抱紧双膝坐在靠窗的墙角
脸上的表情像个可爱的木偶
没人知道你想什么",4617237782331782,玖辞47
抑郁症真的好羡慕去了我理想学校的孩子们啊，不被环境束缚，勇敢追逐梦想的样子，真的很帅气。,4617225611249419,倦鸟归栖__
抑郁症 这周一整周都没去学校，基本就是在家一直睡觉，一天睡十几个小时，饭也没怎么吃，今天早上量了量竟然少了七斤，情绪也是断断续续时好时坏，因为睡的太久了头老是疼，还有九天就要体育中考了,4617228865242332,用户3740
抑郁症在影院找了份工作，今天面试通过咯，终于找到落脚点了,4617177820303724,瑞立德吉牧
抑郁症 开学了 我的压力源又来了,4617229919063233,llfc_30953
"抑郁症 我不想努力了可我不接受现在的自己。
但是我每天都过得好累好累。
虽然累，但也没有变成更好的自己。
我不想努力了。我想堕落了。随他去吧。",4617231234763673,遇Jane张靓颖
抑郁症我不喜欢我的家庭环境。以前总是口头说“我们知道你压力大”，跟别人打电话也是“现在的小孩压力多大啊” ，可是他们从来没有理解过我。他们看不到我的努力，看不到我的改变。我真的好累。,4617232271017093,Star-time
"所以…
想放弃治疗了
伤神伤钱劳财害命
家里人不理解
药物一次比一次多，一次比一次贵
自己的状态反复发作
还是放任吧
能熬多久熬多久好了",4617232975401198,xCocoKing
乱七八糟 什么都乱七八糟,4617233106469486,高个子---贞
拼命努力的活下去,4617233831036023,改昵称之前还能看到演唱会吗
抑郁症有没有吃了药然后一直手抖和突然猛地一抽搐的，之前吃了药手抖好了一星期，现在变得更严重了，我吃的药是喹硫平和阿立哌挫片,4617234380493240,沅皖
抑郁症为什么会突然暴躁啊，为什么就控制不住自己的情绪啊？为什么别人正常说话我都会觉得他们吵，然后心生厌烦呢？,4617179058930301,A-miao啊
抑郁症 被我们班一位男生知道了我的病啊 好怕他会说出去😟,4616359840055763,这是ViVi啊
抑郁症没有人喜欢我,4617224624804062,那就吹吹晚风罢
"抑郁症
请问有22考研或者已经考研上岸的朋友吗
想请教一点关于考研的问题",4612478602580269,柠檬不萌加醋
抑郁症给我爷爷打视频电话，还没说几句正在吃饭的我爸就立刻摔碗，使劲踢门关门，我妈给我使眼色，叫我把电话挂掉。我做错了什么？我在我自己房间里打的，而且声音已经够小了啊。自从去年四月底他从外地正式回家了以后我没有一天好日子，是的，去年有一段时间他不让我吃饭，饥一顿饱一顿，不给 ...全文,4616916280279467,本本桥花
抑郁症问下大家知道杭七朱燕春医生的网上问诊在哪个平台吗？上次给了我一个名片弄求了,4617077732672171,ToBeAPandaJ
抑郁症之前在一家私立医院确诊然后吃药，之后自己停药了。 现在想换一家三甲医院 应该怎么跟医生说 得做啥检查之类的吗,4616660063355033,你大可不必关心我
抑郁症 别再像我一样托到现在，2016年到2021年，早发现早点治疗，我已经真的笑不出现很久了，祝你们与我都好,4617108899760831,时光机卡机了
抑郁症有人知道北京高考体检脱不脱衣服啊，胳膊上有zc留下的疤怎么办。,4617149862381771,姜姜不是江江ai
抑郁症 你们也会有 发完呆一脸眼泪吗？走路走着走着发呆 吃饭吃着吃着也开始发呆 怎么办啊,4617217490293556,Slytheringraduates
抑郁症把药盒收拾了一下（整整齐齐的才像处女座嘛）有几种已经快没了又要囤货了,4617217054606632,是小柒呀呀呀
抑郁症平时还玩的挺好的一个朋友好无语 好无语,4617177024694869,自热米饭suki
抑郁症 麻木 甚至很难有什么情绪波动 其实我倒是希望自己能哭的出来 就不要那么压抑 也不要这么颓废的自暴自弃 但是 我没有自救的能力 一切还是只能得过且过 看别人得到自己得不到的东西 不甘心又能怎么样呢,4617211609616240,阿玥200
抑郁症什么样的家庭才最适合孩子成长,4617221782111874,C17_9星星
抑郁症 我很累啊。,4617219226734875,用户7318203730
抑郁症 我们都受苦了,4617219323464385,BizarreGirl
抑郁症傻子啊,4617219637514028,冬夏秋春猫
抑郁症 千万不要擅自停药，病情感觉会加重,4617220652794485,生活之外-
"抑郁症
好冷",4617188151138720,边角料人造玻璃心
"抑郁症
你们有强迫症吗？我有洁癖强迫症，我感觉我好累啊，快要疯了",4617192778504113,kxhpl
抑郁症 宝贝们都多大了，抗抑几年了？,4616097741671543,曲奇饼干YamiYami
抑郁症我以为的控制的了，结果不是我以为的,4616957188112703,妄芯随愿
"抑郁症
我不知道怎么才能提起对生活的兴趣。",4617200965779752,Dye染十七
"抑郁症
手抖是不是不适合画画",4617212151727423,uni_小笼包宋谣
所以你睡了没,4617222700140430,BioSheep88
抑郁症今天生日啦！但是昨晚却做了噩梦…,4617119441094602,希望世界上没有犬瘟
抑郁症 工科生，在画图纸作业，然鹅吃完药后，我的手一直抖淦,4617182518446280,巴卡巴卡扒拉扒拉
抑郁症控制不住自己的情绪怎么办？,4617189619401515,A-miao啊
抑郁症武汉有没有人一起找工作，明天，最好是抑郁症的，社恐的，因为我抑郁了，只找女孩一起，有的私我,4617215515035131,sad-空1205
"一无所有的人比曾经拥有的人要更幸福。
抑郁症",4615864207282759,缄语先生
做一个无欲无求 淡泊名利的人 才是最高境界 (但不能,4617206296744203,酸奶中毒的少女
抑郁症靠，我姐突然间跑起来看我，果然心里话还是适合憋着，我紧张我会崩溃,4617206500950789,MFB__l
"抑郁症
又是呆呆坐了良久，不知何时眼角淌下泪水。
这世界很好，是我终究不适合这个世界。",4617207869343016,永不见天日的深海鱼
抑郁症佛陀说：一切痛苦的根源在于我们长期以来对自身及外部世界根深蒂固的误解，执幻为实。,4617209437487502,桃子味奥特曼
抑郁症 ……记错了吃了双倍剂量 头晕呕吐了一整天 mua的 总是记不得自己吃了药没有🙃,4617209886015828,五彩斑斓的黑色少年
抑郁症这两周看了三本书左右吧，《嫌疑人X的献身》《白夜行》《堂吉诃德》，我还挺喜欢《堂吉诃德》这书的，让我对它产生兴趣的是一句歌词“鼓起堂吉诃德的勇敢，对着身前空气大声宣战”，找书的时候刚好也看到了，就借来看了，但愿我也能拥有这样的勇气吧。《戴望舒诗集》我是问同学借的，我 ...全文,4617214743807989,等待二零二六的星星
抑郁症专家别老建议来建议去的，能不能建议我死？,4617215515299773,MFB__l
抑郁症自欺欺人久了，自己都以为没什么了，以为天气是晴朗的。一片小小的雪花，又引发了毁灭的雪崩，这天，从未晴过。,4617216731909705,狮子跑不快
"抑郁症
啊啊啊 有人吗 害怕人群怎么办",4617216970720440,橘子鹤鸠
抑郁症 救救我 上海·母亲林,4616988020703381,歲歲有今朝____
抑郁症想问一下 有没有去过罗湖坪山康宁医院的小伙伴？可以给点建议么 比如医生 缴费 咨询之类的？ 具体我个人还没清楚有没有去过的 给点详细了解 感谢了🙏,4607375967260141,今天吃包子了麽
抑郁症还是觉得自己好可怜，把她们当朋友 她们把我当笑话,4617188612507086,神户川少女
抑郁症小型药罐子,4617189271277129,Yik--Y
抑郁症救命。,4556382767949711,熙小姐踩着步子yu
抑郁症有追星的伙伴吗？他是你唯一的支柱吗？,4617167032553548,啊呜啊呜一口一口吃掉了
是病，不是情绪差。,4617150499395835,关于任俊松_
真的不想活了，想在8.22（报道前一天）自杀，不想吃药，混成这样真的没脸见人，也不想连累别人了……遗书都写好了，却还有一丝不舍——舍不得我的小仓鼠团子……已经想了几天几夜了，真的很难受，很痛苦，很煎熬……其实，还是希望有人能拉我一把吧算了吧，提前说声再见了,4407120554366821,班马不孤独
"抑郁症走饭zou
明明如月，何时可掇
忧从中来，不可断绝

慨当以慷，忧思难忘
何以解忧？唯有杜康

想喝酒了
想喝的烂醉喝到断片喝到不省人事
过敏而死是最好不过了
罢了
还要吃药呢",4615435909858960,乔治与他的dinosaur
抑郁症有人一起聊天吗,4617178638716975,没睡醒oh
抑郁症为什么有的人得这个还可以正常去学校，而我做不到，是因为我太没用了吗,4616599162850495,你能唱啥不会说话就把嘴闭上
"抑郁症#暗恋#
我喜欢一个男孩子，可是……我好像配不上他，他真的真的好好啊",4617192311886512,轩轩笑里有太阳
抑郁症 不知道是世界奇怪还是我奇怪。,4617191208522682,梵華yu
"抑郁症
你们有没有吃多了东西就想吐甚至是听到一些食物的名字就恶心想吐，这也跟跟抑郁症有关系嘛？",4616903831585987,柯若吖
抑郁症如果有天世界都变得灰色，脑子里还会有那一点亮光吗 海宁市,4617203695227076,2233shallow
"抑郁症想问下大家 绵阳有靠谱的那种心理医生吗
想当做生日礼物送给自己。",4582553027092253,茶酒的忘与亡
抑郁症曲高鹤寡的估计。再次验证了偏见很多。,4617199555183980,殺生丸之雨
"抑郁症 我看完了一场四个小时的电影，没什么感觉。回来的路上和朋友聊天，突然非常悲伤，强行结束聊天蹲着开始大哭。
以后可能没人愿意和我一起出门了……",4616989325132405,小胖开始用嘴减肥
真有人把自己治好了吗…治好了是个什么感觉啊？怎么过日子啊？,4617003929437265,傅清秋啊
抑郁症我讨厌被人管束！我已经是个可以自己对自己负责的年纪了，我找个工作也要管，不听你话不去你帮我找的地方上班你就骂我，我自己找你就打击我说我不行，我就想问问你我他妈是不是就不应该在这世上活着啊！,4617200516465941,我是欧小欧同学
抑郁症我努力在笑，可眼泪还是会掉。,4617173663748481,赴星Ay
抑郁症 每天按时吃药 没有太多情绪 就是偶尔会浑身发麻 今早上开始手抖了,4617188197011823,小仙猫n_
抑郁症好累啊 好想快乐起来,4617193855388436,我的id干干净净
抑郁症工作真的让我疯了 天天七点起二，三点睡或通宵 我人不舒服告诉父母 父母只会说我矫情说别麻烦他她们 说我成年了 别在烦他们了 可你们有真的关心过我吗 校园暴力时你当这一个年级老师面前直接用东西丢我脸上 打我的是个男生 为什么要我和别人认错 我真的好想去死。,4617193906503719,Apathi
"抑郁症 人间失格里有这样一句话：
我的骄傲不允许我把这崩溃的日子告诉别人，只有我知道，仅一夜之间，我的心判若两人 ，我不在任何人的计划里，我计划也没有任何人， 我也不爱我自己 ，就像夜晚不止是拿来睡觉的，它还可以用来失眠、思考问题、反省人生，它比白天还累，它白天 ...全文",4574649884869347,晚安吧·
"抑郁症 有人问我想要什么时
我总是突然就什么都不想要了
什么都好
反正任何东西都不能让我快乐
什么都没用
什么都是麻木",4573473203290165,晚安吧·
"抑郁症真觉得这两天心情太烦躁了
失眠发胖还有想起以前的事
好烦",4460855368172225,王上進呀
抑郁症 常常会因为各种事情自我否定和陷入焦虑 ，我的确不开心 但我连表达不开心的欲望都没有 ，今晚我又没扛住，又崩溃了，一个人静静的躺在床上，眼泪不停的流，我不知道要熬到什么时候，心好疼，止不住的疼 ，头也疼，心情也不好，每天重复着一样的生活，没有惊喜，没有 ...全文,4575739662041905,晚安吧·
抑郁症 “你所见即是我，好与坏我都不反驳”好似我时常都处于扛不住，又崩溃了，一个人静静的躺在床上，眼泪不停的流，我不知道要熬到什么时候，心好累，人也好累，止不住的疼 ，止不住的累，每天重复着一样的生活，没有惊喜，没有聚会，没有盼头，没有期待，连聊天都不知道要找谁，这就 ...全文,4576455155515929,晚安吧·
发微博只是希望，有天意外死亡，还能有地方记录我受过的精神折磨，一天天，千千万万遍。,4617062439453089,相对光亮
抑郁症 想找一个人聊天 什么都能聊的那种 我真的好累啊,4617073399431259,呀是pika丘
抑郁症好想死，不相信 不期待，没有活力 苏州,4617083154859341,瑾瑾-1999
抑郁症每天在煎熬中度过，我不知道自己做错了什么，为什么老天一直要惩罚我，难道对生的眷恋是错的，我就该去死，这样什么都会变好吗？其实我也没什么放不下的了，除了生我的人，和我生的人，一切都不重要了，等把你们都安排好了，我也可以解脱了,4617110262644832,聽雨賞竹2011
"抑郁症
我不得不用仅存的幸运，去换成堆成堆的不幸，那结果不想而知，当然是我输了，彻彻底底的输了",4617127060834338,一二是鹤
想放弃了。,4617123965699097,鹤遥_CLaudia
昨晚又差一点点忍不住了，就差一点点手又不保了,4617131591467493,婧诗花yu
抑郁症 我真不想做任何事情，一想到玩游戏需要按键盘摸鼠标，真的好麻烦，我必须吃饭，前天请假的那天上午我在健身房做了大概一小时的胸肌和三头肌训练，我必须做饭为自己补充营养素，可一想到肉必须一刀刀切，饭要煮，蔬菜需要过水然后炒一遍，做好之后还需要咀嚼，真的好麻烦，我只想坐在椅 ...全文,4617146413354502,PUBGW_Ww
抑郁症大晚上的突然崩溃，开始zc，血流了一床，被人第二天叫去包扎，诊所说我这得缝针，去了又跑去医院，结果时间太长了没法缝针。后来有个可以说试试的医生帮我缝针。但是我时间不够了，马上还要回学校上课。真的，就蛮离谱，zc都挑不了好日子。,4617147580683772,那个村儿王富贵儿
抑郁症我真的很喜欢玩游戏，我喜欢在游戏里找爱 找慰藉 一点温柔就感动,4617150034086141,把虾煮糊煮烂
抑郁症,4617151744839278,靓女柠汐
"抑郁症
神经病大概确实是遗传的 希毒上瘾的微博视频",4617156370629271,希毒上瘾
"抑郁症
我只想死在黑暗里，哭到声嘶力竭",4617190580424881,一二是鹤
抑郁症@611planet 这人侮辱抑郁症，回复他个网络喷子，他诅咒别人全家，既然这样我也不客气了 ，大家记住他，他微博里一般全是骂人的，大家别被蛆咬了,4617172883604383,辰符星
抑郁症独自背负情绪的后果是，越来越期待有人的安慰，心也越来越硬，不再相信有人会来救赎你。有自己就够了，为何把希望寄托在别人身上。关心我的人竟然不知道我难过的原因，你是真的关心我吗。独来独往惯了，一个人解决也挺好的，不需要别人了,4617173832041955,cchenlyy
"抑郁症自愈永远是人生课题，因为拥有的太少了，我总是有很强的独占欲，生怕失去
家庭带来的阴影真的好大",4617176813933839,孤岛shu
抑郁症总是无缘无故就开始，失去力气，像条死尸，呼吸不畅。真的好想活下去啊。真的好想有未来啊。,4617177225759525,ouneimg
抑郁症怎么能让自己开心起来啊，感觉怎么都开心不起来,4617177301519101,不知惊鸿-
抑郁症反正总会有人不喜欢，随便吧，我要开心，我不甘心我这样活下去,4617178412220762,孤岛shu
抑郁症还不如死了,4617179243217594,爱TNT的芽芽
"我有一个困惑，是在幻觉里努力向上爬然后摔下来比较好，还是醒着烂在坑里比较好？
以前爬的时候，经常错觉自己会登上珠穆朗玛峰，所以有时清醒了会为自己的处境感到非常不可思议甚至难以接受。但等我真的停下来了，又会有人带着鼓励的目的说我以前是个非常棒的人。不过我停下来的时间长了，他们也基本 ...全文",4617180124025915,鹤遥_CLaudia
希望地球online这个游戏可以早点提供删号a游服务,4617180601387132,BioSheep88
抑郁症一无所有。,4617180815823463,天亮之前的戀愛
"抑郁症
买东西
吃东西
都让我罪恶感爆棚
外貌焦虑严重到看不得一丝体重上涨
有一点就会讨厌自己
果然
没救了",4617181361082556,边角料人造玻璃心
"抑郁症✨ #哈佛幸福课笔记#
🙌 外因对于我们幸福指数的影响是微弱的🙌
——升职加薪、进入心仪的学校、和喜欢的人在一起不会让你一辈子幸福，在体会到短暂的高度幸福之后，1-3月后，我们的幸福指数会回归到平均值，生活将和之前没有什么区别。
——真正能让我们提高幸福指数的是我们的精 ...全文",4617182384491032,野良子供
抑郁症今天确诊了，重度，有人吃过这两个药吗？怎么样？,4617184858346014,天使不在我身边555
抑郁症有没有像我一样吃了伏硫西汀恶心反胃的。每天吃了药以后就感觉恨不得要把胃都吐出来，不管怎么样都感觉喉咙有东西堵着很难受……想换回来士普了,4617186264219786,暮星200602
"马上要上班了
马上要到上班的地方了",4617118803035144,资深少女的日常鸭
"抑郁症 刚刚犯病没忍住zc了 爸妈又逼我上学烦死了学校比监狱还难受 呼吸困难好想吐
每天吃几十粒药有什么用 学校是我痛苦的根源活着好累我想做一只狗",4617186582205514,·贝崽不喝豆奶·
抑郁症可能有时候不是每一个人都适合活着,4617188134618362,用户7098838120
"抑郁症
复查啦 结果是加重了 然后所有药都变了加重了 马上又要重新复查 我真的很怕万一万一没撑住怎么办 长沙·长沙县",4617107431752686,香香子味
抑郁症最近口味越发的刁，挑食越发的厉害，头屑越发的多，体重越发的少，脾气越发的古怪，更多的是烦躁和焦虑，随时随地发脾气，连自己都感到害怕和陌生，我承认我僻了，或许我是个疯子……一个精神出现问题的疯子……,4617189552293270,红衣冰丝三千
抑郁症我这一辈子啊 郑州,4617191163695293,Arnold曲淑瑜
抑郁症,4617193716977574,墜落星河1号
抑郁症 难道要我说“没有任何原因只是想死吗”,4617159089589940,Aventuriers
抑郁症想知道晚上失眠可以找医生开安眠药吗？我有在积极努力的生活，但晚上要两三点才能睡着，即使很困很困也要一两点才能睡着。想要点安眠药助睡，太影响白天的生活了。,4616981968060907,sky家的天空
"抑郁症
碰到很不知道怎么办的事情 不知道我应该怎么办
19年就休学了 那时候住院 出来后20年五月份去过一天学校坚持不下去 九月份又去过一星期还是没坚持下去 就这样耗到现在又要中考了 有三个选择
A签约放弃中考和初中毕业证协议 去个很垃圾很垃圾的职校 还是封闭学校 我不知道崩溃的时候我会 ...全文",4611381385236323,松奶软栗
抑郁症 不想去学校,4617191653382764,我们要在绿海里相遇
抑郁症 我要开始独居生活了。年前心态崩的稀碎，年后决定给自己换个环境，独自一人去了新城市，跨行换了新工作，一切似乎都很顺利，一切似乎都在往好的方向发展，期待可以自己治愈自己,4614693254332940,柠檬很酸_我很甜
抑郁症造成现在这样都是我的错，是我活该,4617190555522443,初初不快乐
抑郁症这是我家的小花猫，很可爱吧！看到它我的心情好多了 上饶·弋阳县,4617148187546737,迷茫人生lxl
"也想有人能陪我出去看看
毕竟一个人在外的无助感强烈",4615824524186664,小可爱等我匿名信
抑郁症想问下有没有不会变胖的药 之前医生也让我先不要吃药 我自己也是不想 现在越来越严重了 我感觉自己一个人是撑不下去了 只能靠自残来缓解 所以来问一下,4617169780345685,即使是火锅也不能加葱花
"抑郁症二十一啦，深夜祝我生日快乐
送大家一些自己写的东西吧，明信片和信二选一，手写字不太好看哈
最近有些忙，仅限二十一份，四月开始写，需要的留私信给我吧",4617008493101194,胭脂_MDD
"抑郁症提问各位宝贝们：
轻重中度抑郁会开诊断证明还是做问卷还是医生口头讲a 我的病历上写的是抑郁状态+焦虑状态+睡眠障碍 怎样分辨轻or中or重呢是还没有到轻度抑郁吗 但我的药是早两片舍曲林 晚上一片左匹克隆一片劳拉西畔 感觉剂量还蛮多的呜呜",4590560705512177,存旖喜欢两只波利崽
"抑郁症
小时候他们打着“亲情”让我早点死，现在我终于听话了，去死了，他们又拿“亲情”当理由想让我活下来，真奇怪",4617172699845396,动感光波哔哔哔哔哔哔赖赖
"抑郁症
睡眠将是我一生的仇人",4616319511822594,活到几岁呢
抑郁症要努力,4609395155273857,存旖喜欢两只波利崽
抑郁症好困好累，好想闭上眼睛一直沉睡,4617149455270194,听说你曾来过1
"抑郁症 糟糕至极的感觉
连倾诉欲都消失了
吃完了左洛复 为什么还是感觉无精打采
让我死掉吧",4617167972338531,Siderly
抑郁症快要窒息了。现在已经没有任何朋友了。把难过的事情发在微博，结果依然没有人看见，我知道我不配被爱。。,4503106911848887,江大闸蟹
"每一天都不开心，
谁能告诉我，该怎么才能快乐，我的快乐死了",4617155724710608,玖辞47
抑郁症想好好读书了，可是他们都不相信我了,4617170518804877,cchenlyy
抑郁症当我需要人陪伴的时候，你们留我一个人落泪。你们又怎么能要求我，变得贴心一点,4617172971688826,cchenlyy
抑郁症 泪失禁体质 凶着凶着就变哭腔了,4617160196101726,我真没没意思
大家都喜欢外向开朗的人，我这种自闭重度社恐真的手足无措,4617153787728335,寒山惊蛰
"抑郁症
有些人拼尽全力活着
孰不知我是那个不想活的人
如果可以 我想用我的命换我要的",4617174540620545,為你鐘情__Leslie
抑郁症其实我挺害怕在学校的你的，虽然你是微笑抑郁，怕你交到新的朋友然后我们就越来越远了，因为我一直就是一个黑暗角落没人注意的存在，而你，在我看来，一直是闪着光的，以后肯定会吸引到更多的朋友的,4617133717455966,命比纸薄鸭
抑郁症 暴食倾向怎么办 我真的好想吐 妈妈又叫我吃饭去了 怎么办 好难过 今天下午又要回学校 好害怕 胃真的好难受啊坐立难安 还在不停的吃 难受的手抖 身体发凉,4617153028820247,吃完芝士年糕和冰激凌再去死如何
抑郁症 没有良心的狼心狗肺的东西 祝你早死早超生,4617171126717268,小兔子尾巴
抑郁症#微博贴纸# @微博树洞 斑驳的底色上丝丝绿意萌发。你好！春天，你来了！,4617171706057841,sunlianjunooo
抑郁症我真的心态崩掉了，昨天我发病是有史以来发的最狠的一次，难受的要死，我妈似乎还看出来了，我一直没跟她讲…😕,4617142609904602,森川奈夕
抑郁症比去年这时候瘦了十五斤,4617165011420582,菟音_
记下一件开心的小事,4608217403885125,小甜酒2021
抑郁症给大家看樱花🌸 春天来了呀,4616880113583495,TsuyuriKanao
抑郁症打算放弃你了，可是在放弃你这件事上我一直在出尔反尔,4616941278600880,剩一颗不甜的糖
"抑郁症
很高兴能给你画画。
希望你能开心啊。
@喵吐泡泡oO喵吐泡泡oO",4606689518553170,赛赛jio得
"抑郁症虽然我非常喜欢猫猫
想等到一个人住的时候就养一只

但是现在连养猫信心都没有了
感觉自己不配，不要祸害猫了
自己一个人就一个人吧……",4617165354830712,陈傻子什么时候离开
"/2021.01.23
18岁。今天是成年
很焦虑
但是庆幸的是 （没有防沉迷了）

抑郁症",4596336857190122,年少二七
